id,realSum
36682,183.4963
36683,397.58176
36684,183.41397
36685,420.64178
36686,171.1782
36687,168.47552
36688,171.81187
36689,208.46423
36690,178.62927
36691,1458.3649
36692,146.46796
36693,487.6794
36694,152.2142
36695,96.851715
36696,129.58577
36697,200.58064
36698,188.01666
36699,137.16066
36700,230.7195
36701,418.13647
36702,116.089264
36703,255.22838
36704,144.40974
36705,168.10146
36706,118.32135
36707,265.20132
36708,269.73654
36709,504.38226
36710,139.0544
36711,254.3004
36712,136.2204
36713,172.39272
36714,109.46251
36715,105.73205
36716,92.19079
36717,151.38303
36718,172.3227
36719,227.88614
36720,270.13318
36721,268.42554
36722,675.9027
36723,263.6696
36724,435.7096
36725,180.88773
36726,107.68706
36727,197.59468
36728,208.26965
36729,510.08334
36730,150.99223
36731,271.68515
36732,189.72144
36733,144.33224
36734,87.74579
36735,177.82608
36736,82.789406
36737,384.2826
36738,133.77342
36739,89.76819
36740,258.31882
36741,219.86098
36742,116.41718
36743,147.82141
36744,221.81728
36745,160.9454
36746,195.55511
36747,103.16539
36748,230.69585
36749,519.5074
36750,101.69897
36751,187.92934
36752,534.27936
36753,561.7525
36754,247.85051
36755,683.1827
36756,183.51627
36757,355.44183
36758,135.29851
36759,150.69429
36760,266.4047
36761,207.48471
36762,200.66563
36763,117.76727
36764,308.72693
36765,179.47958
36766,311.24057
36767,268.24033
36768,309.601
36769,131.38724
36770,121.971085
36771,159.19574
36772,84.76079
36773,198.84015
36774,197.31052
36775,202.04274
36776,166.17648
36777,78.040344
36778,78.97212
36779,264.5864
36780,173.49387
36781,204.59009
36782,193.451
36783,214.94318
36784,349.136
36785,410.62512
36786,110.10831
36787,335.10074
36788,255.64131
36789,520.2518
36790,317.72964
36791,499.02103
36792,223.33902
36793,132.59108
36794,366.4757
36795,201.0888
36796,359.4418
36797,418.604
36798,589.594
36799,361.5202
36800,269.03943
36801,470.1002
36802,344.8745
36803,261.90082
36804,184.82428
36805,141.4659
36806,473.65924
36807,182.68784
36808,261.5269
36809,187.05615
36810,387.49164
36811,252.59778
36812,260.57474
36813,195.81396
36814,533.0686
36815,118.58644
36816,173.50426
36817,247.82596
36818,189.55582
36819,147.28703
36820,215.03009
36821,322.21643
36822,799.7034
36823,549.34686
36824,270.96393
36825,231.9833
36826,249.63753
36827,158.50258
36828,350.26328
36829,308.0171
36830,302.4903
36831,359.5336
36832,176.51561
36833,235.17407
36834,201.79001
36835,469.86526
36836,171.13428
36837,113.93066
36838,194.73329
36839,117.30018
36840,362.77615
36841,206.23349
36842,179.5185
36843,162.34512
36844,274.3534
36845,131.04521
36846,531.8171
36847,213.11081
36848,263.4125
36849,214.70616
36850,182.88475
36851,145.13397
36852,597.8796
36853,209.04974
36854,133.86412
36855,218.50983
36856,90.52141
36857,308.0607
36858,283.2675
36859,225.85709
36860,308.12643
36861,399.63702
36862,201.32706
36863,161.1576
36864,235.73636
36865,244.34972
36866,119.035774
36867,150.49219
36868,169.73805
36869,260.6003
36870,243.39108
36871,155.43863
36872,160.81024
36873,259.60117
36874,342.2536
36875,264.46902
36876,207.06839
36877,392.55307
36878,254.73146
36879,91.76738
36880,155.90756
36881,81.4604
36882,355.24323
36883,563.02405
36884,120.959496
36885,147.4586
36886,256.63693
36887,172.03062
36888,413.18127
36889,137.37506
36890,187.82901
36891,182.22498
36892,840.58997
36893,385.6209
36894,258.49347
36895,438.2833
36896,164.85478
36897,423.56027
36898,141.58006
36899,143.44702
36900,368.49475
36901,128.05911
36902,130.8511
36903,259.1578
36904,100.76633
36905,232.06165
36906,132.80656
36907,552.85565
36908,189.59262
36909,259.43683
36910,226.7074
36911,335.70355
36912,153.36943
36913,144.65422
36914,117.058716
36915,134.89116
36916,172.63928
36917,224.27989
36918,200.84602
36919,187.99512
36920,93.038025
36921,552.2248
36922,147.67255
36923,137.25484
36924,126.16351
36925,200.91216
36926,109.45381
36927,289.3311
36928,188.2885
36929,182.06839
36930,274.18997
36931,655.32227
36932,111.40382
36933,150.33363
36934,174.5018
36935,125.0917
36936,207.99861
36937,409.39374
36938,233.32196
36939,336.0179
36940,190.02087
36941,144.11156
36942,140.53291
36943,831.2926
36944,199.7872
36945,118.54027
36946,206.30197
36947,142.6373
36948,236.60909
36949,192.61008
36950,179.21635
36951,176.22491
36952,98.03514
36953,223.05914
36954,124.12429
36955,135.34985
36956,161.23471
36957,267.8852
36958,164.4745
36959,155.3619
36960,144.10333
36961,86.89378
36962,153.80484
36963,138.81538
36964,206.35329
36965,119.892
36966,323.55173
36967,129.88837
36968,122.60111
36969,337.50705
36970,522.9056
36971,368.22952
36972,472.46097
36973,189.10576
36974,267.33392
36975,1920.45
36976,354.2539
36977,118.182945
36978,329.74075
36979,245.65012
36980,142.85733
36981,259.63632
36982,206.76462
36983,180.37674
36984,140.77527
36985,293.25333
36986,141.78595
36987,406.15558
36988,260.73218
36989,125.4763
36990,95.676384
36991,195.89441
36992,330.62796
36993,137.421
36994,176.40604
36995,164.33615
36996,236.49355
36997,658.0909
36998,187.85611
36999,219.77263
37000,251.83105
37001,1205.7372
37002,169.79684
37003,392.64108
37004,629.7499
37005,121.84678
37006,269.59756
37007,811.5056
37008,247.4109
37009,632.36536
37010,242.46011
37011,174.06734
37012,123.178566
37013,196.51184
37014,255.00366
37015,306.6025
37016,596.0049
37017,235.01532
37018,391.13092
37019,132.57204
37020,166.5681
37021,163.71498
37022,180.97578
37023,662.0532
37024,154.86188
37025,179.62585
37026,384.92947
37027,398.34805
37028,297.63486
37029,174.67242
37030,151.47343
37031,186.41241
37032,452.54327
37033,687.4623
37034,332.5601
37035,172.89954
37036,105.51287
37037,317.19815
37038,188.01106
37039,261.0885
37040,87.77825
37041,155.5237
37042,225.08107
37043,267.16638
37044,147.77104
37045,211.38878
37046,232.53055
37047,340.24545
37048,509.78198
37049,109.00987
37050,132.90811
37051,389.35693
37052,148.25308
37053,296.84784
37054,378.1128
37055,145.63402
37056,158.7569
37057,113.19472
37058,166.95377
37059,138.79205
37060,133.7783
37061,178.1546
37062,170.58548
37063,189.47507
37064,206.38818
37065,146.98315
37066,214.80966
37067,697.1349
37068,182.45027
37069,173.54146
37070,668.11487
37071,336.9956
37072,84.737404
37073,430.43268
37074,152.45285
37075,270.03003
37076,322.88898
37077,127.65763
37078,113.8871
37079,267.67334
37080,167.06126
37081,129.73181
37082,195.73882
37083,151.83688
37084,635.1336
37085,142.66806
37086,461.82947
37087,186.48572
37088,328.35205
37089,497.43228
37090,144.29019
37091,156.76126
37092,162.4337
37093,342.47675
37094,207.03069
37095,446.96533
37096,164.66524
37097,121.95191
37098,175.64017
37099,420.37164
37100,99.22537
37101,307.49634
37102,230.35901
37103,444.21466
37104,87.713844
37105,177.32106
37106,153.67189
37107,272.50894
37108,310.65793
37109,207.81622
37110,193.59143
37111,137.2464
37112,226.15314
37113,518.389
37114,332.57233
37115,306.66763
37116,106.846085
37117,149.92122
37118,181.13882
37119,262.6082
37120,460.96252
37121,165.61694
37122,184.44907
37123,261.76358
37124,123.39114
37125,189.19615
37126,194.0298
37127,353.8711
37128,254.34229
37129,173.32837
37130,378.93658
37131,104.02577
37132,981.11743
37133,191.27193
37134,133.06023
37135,262.94388
37136,224.82314
37137,121.84778
37138,344.24374
37139,232.97104
37140,71.13075
37141,153.83696
37142,243.99875
37143,136.66837
37144,554.863
37145,153.58731
37146,197.67651
37147,165.70412
37148,185.32898
37149,176.21342
37150,201.8432
37151,444.69064
37152,290.25998
37153,254.42935
37154,234.88516
37155,258.59854
37156,763.8943
37157,203.51192
37158,427.85754
37159,277.69684
37160,265.90204
37161,226.56174
37162,1056.54
37163,179.21532
37164,225.06566
37165,515.94214
37166,179.00876
37167,362.02048
37168,102.59831
37169,173.76108
37170,161.51901
37171,219.39986
37172,147.73607
37173,180.75249
37174,384.1283
37175,206.69537
37176,172.87657
37177,257.35303
37178,199.98088
37179,236.98532
37180,249.09935
37181,263.9399
37182,415.1701
37183,1342.0652
37184,242.23409
37185,220.29572
37186,295.47607
37187,288.82095
37188,377.6817
37189,475.09662
37190,229.69562
37191,582.4262
37192,167.80627
37193,357.03815
37194,154.81708
37195,158.88255
37196,161.506
37197,271.20654
37198,663.1411
37199,349.565
37200,132.79144
37201,120.47765
37202,106.85411
37203,241.28256
37204,305.83313
37205,220.40106
37206,278.1561
37207,336.98352
37208,323.46817
37209,254.31404
37210,220.11777
37211,646.93024
37212,762.97974
37213,491.73322
37214,532.19147
37215,149.38725
37216,276.0492
37217,179.12631
37218,273.84534
37219,206.54251
37220,129.2507
37221,372.0016
37222,133.56812
37223,175.29651
37224,341.37463
37225,133.0883
37226,1028.8678
37227,675.5416
37228,223.6093
37229,280.66998
37230,232.93344
37231,582.8862
37232,208.7896
37233,297.75336
37234,121.66743
37235,260.52484
37236,136.46364
37237,178.54868
37238,172.2827
37239,342.17963
37240,241.74153
37241,291.11008
37242,152.17009
37243,137.38615
37244,185.63664
37245,156.13264
37246,223.37294
37247,314.01257
37248,208.88565
37249,498.06323
37250,222.66429
37251,137.25089
37252,149.58946
37253,1381.236
37254,292.95868
37255,108.09986
37256,161.8807
37257,326.52377
37258,223.49216
37259,318.063
37260,402.0396
37261,271.93088
37262,122.95483
37263,403.74133
37264,259.4578
37265,224.26154
37266,345.24695
37267,222.34329
37268,156.65929
37269,227.90688
37270,183.27148
37271,286.68515
37272,545.57544
37273,218.76642
37274,115.339615
37275,744.4414
37276,290.20776
37277,600.7771
37278,214.2361
37279,173.74724
37280,66.913124
37281,802.1875
37282,589.36115
37283,1036.2659
37284,125.05232
37285,373.2082
37286,232.31294
37287,262.90903
37288,276.01697
37289,2184.4387
37290,141.56178
37291,143.98389
37292,150.41087
37293,138.353
37294,179.03229
37295,350.8844
37296,126.55005
37297,442.5796
37298,150.1
37299,324.13074
37300,174.72446
37301,170.76982
37302,273.26144
37303,119.77106
37304,467.30078
37305,301.96313
37306,283.95734
37307,336.70932
37308,201.66066
37309,381.75015
37310,146.60562
37311,105.16624
37312,225.93985
37313,205.02719
37314,416.8625
37315,259.10013
37316,236.87221
37317,222.27983
37318,255.32002
37319,136.18834
37320,603.0134
37321,252.82788
37322,152.91783
37323,182.21582
37324,128.92807
37325,201.95833
37326,189.55518
37327,212.46074
37328,266.35333
37329,182.89993
37330,221.30278
37331,230.84747
37332,95.92323
37333,179.18465
37334,446.22662
37335,217.02936
37336,123.11239
37337,293.4657
37338,206.45822
37339,466.6967
37340,531.4191
37341,222.04349
37342,188.2025
37343,235.09254
37344,304.72058
37345,187.58759
37346,225.94374
37347,119.41528
37348,228.1219
37349,81.981384
37350,207.72543
37351,105.90523
37352,177.39029
37353,352.5921
37354,158.84863
37355,598.2784
37356,171.92604
37357,133.67719
37358,244.52702
37359,89.89245
37360,148.01627
37361,297.11755
37362,469.51917
37363,112.97733
37364,422.53754
37365,138.94618
37366,102.93017
37367,257.17902
37368,223.58359
37369,877.03723
37370,980.054
37371,88.78723
37372,131.54395
37373,356.23492
37374,242.51817
37375,265.15244
37376,168.61652
37377,561.54004
37378,290.94785
37379,194.02078
37380,125.16375
37381,111.22606
37382,241.4528
37383,272.96643
37384,405.20398
37385,123.88443
37386,231.46497
37387,372.49655
37388,170.0911
37389,223.30951
37390,206.28537
37391,94.490265
37392,1073.9799
37393,182.54704
37394,667.5657
37395,151.8352
37396,347.8092
37397,228.00175
37398,144.07213
37399,187.56079
37400,166.30128
37401,137.55373
37402,196.98076
37403,384.22824
37404,191.70102
37405,274.1837
37406,555.3846
37407,611.5851
37408,124.22749
37409,252.15703
37410,145.93478
37411,446.2657
37412,265.50473
37413,194.46812
37414,254.62175
37415,390.745
37416,345.16623
37417,305.60834
37418,542.50916
37419,99.82268
37420,89.13211
37421,251.08109
37422,118.85087
37423,120.0224
37424,334.1234
37425,368.19977
37426,196.29187
37427,286.27664
37428,360.48453
37429,125.92767
37430,112.50174
37431,155.57498
37432,655.0294
37433,148.65424
37434,141.59428
37435,196.70491
37436,264.64655
37437,124.786995
37438,209.6106
37439,214.50917
37440,150.51523
37441,103.65229
37442,448.91895
37443,183.65192
37444,123.405205
37445,491.26587
37446,1293.4209
37447,129.92076
37448,198.85901
37449,226.07115
37450,132.5314
37451,137.93468
37452,243.46965
37453,224.62897
37454,258.39365
37455,266.83347
37456,101.64306
37457,217.2557
37458,115.892456
37459,170.88232
37460,166.52823
37461,143.46362
37462,203.23993
37463,106.209785
37464,122.741104
37465,182.61743
37466,292.78198
37467,548.529
37468,198.86798
37469,117.58285
37470,225.88889
37471,93.084274
37472,104.40703
37473,146.91394
37474,263.68674
37475,583.6373
37476,488.31714
37477,273.3865
37478,163.31097
37479,141.3413
37480,456.9642
37481,417.21793
37482,179.42581
37483,298.94366
37484,117.25529
37485,217.2455
37486,617.5292
37487,617.61884
37488,180.94048
37489,422.70923
37490,446.9241
37491,165.84773
37492,406.9142
37493,142.29593
37494,130.66452
37495,211.84845
37496,284.52206
37497,147.89688
37498,291.4044
37499,131.7585
37500,288.06158
37501,230.05957
37502,189.76575
37503,133.03249
37504,124.04699
37505,171.28702
37506,192.2759
37507,607.02954
37508,309.4488
37509,215.3477
37510,428.65973
37511,369.6515
37512,415.61267
37513,177.69533
37514,461.39447
37515,212.49219
37516,128.29799
37517,231.84982
37518,136.04816
37519,477.0391
37520,368.90463
37521,876.7149
37522,163.11304
37523,361.35864
37524,253.91576
37525,164.64163
37526,182.47783
37527,224.29257
37528,174.23077
37529,106.760956
37530,148.17496
37531,154.19923
37532,224.41228
37533,167.98103
37534,131.96706
37535,279.78598
37536,226.34103
37537,192.13779
37538,338.78915
37539,366.4864
37540,142.54774
37541,181.54294
37542,131.60115
37543,159.85594
37544,116.97312
37545,217.25174
37546,312.9051
37547,168.46785
37548,292.09134
37549,97.053535
37550,129.89723
37551,212.11536
37552,337.9611
37553,181.16061
37554,189.32507
37555,199.04285
37556,176.77438
37557,361.14703
37558,671.8108
37559,105.63804
37560,190.00148
37561,326.61234
37562,152.52545
37563,243.70827
37564,149.00308
37565,200.39848
37566,492.50446
37567,812.7999
37568,930.73773
37569,111.56129
37570,345.62244
37571,157.69373
37572,206.78394
37573,135.8717
37574,307.63626
37575,261.664
37576,484.8863
37577,583.9784
37578,215.56538
37579,187.8327
37580,351.5912
37581,94.783264
37582,215.36658
37583,161.17415
37584,289.53647
37585,190.76541
37586,112.18439
37587,94.1394
37588,165.60979
37589,133.80922
37590,379.95102
37591,142.66942
37592,243.19073
37593,178.39703
37594,229.80444
37595,146.17607
37596,228.73914
37597,155.11232
37598,193.90839
37599,179.05814
37600,234.03668
37601,140.58597
37602,133.5588
37603,161.67175
37604,556.4981
37605,106.40437
37606,193.26445
37607,149.29485
37608,172.80786
37609,179.50446
37610,174.72647
37611,123.45552
37612,199.05743
37613,441.26993
37614,496.23846
37615,292.4135
37616,861.197
37617,154.01796
37618,157.85832
37619,324.69028
37620,135.9236
37621,165.6368
37622,161.45967
37623,282.56134
37624,911.79266
37625,686.38965
37626,112.493355
37627,116.276955
37628,131.10863
37629,237.3327
37630,269.59238
37631,149.24182
37632,401.4508
37633,575.92444
37634,490.31918
37635,1163.7761
37636,121.27335
37637,527.1247
37638,118.23592
37639,343.87552
37640,153.67572
37641,165.05356
37642,135.51367
37643,101.37744
37644,537.3415
37645,144.98854
37646,402.30243
37647,501.2843
37648,352.24985
37649,93.41842
37650,158.86113
37651,229.93466
37652,287.67786
37653,128.00723
37654,228.07613
37655,313.25195
37656,229.62215
37657,211.07274
37658,100.94209
37659,130.23416
37660,124.28333
37661,183.99173
37662,258.4445
37663,175.66357
37664,206.19278
37665,326.94946
37666,243.68703
37667,167.081
37668,221.10878
37669,164.6282
37670,120.18953
37671,192.03348
37672,334.41376
37673,183.97693
37674,178.74597
37675,202.04633
37676,304.07938
37677,236.62347
37678,258.5467
37679,668.7462
37680,239.37567
37681,183.81593
37682,161.66795
37683,250.51006
37684,218.79126
37685,487.67194
37686,276.4093
37687,162.60883
37688,336.91373
37689,127.54621
37690,251.23463
37691,169.09973
37692,139.76724
37693,146.5416
37694,276.1401
37695,250.06647
37696,210.52263
37697,363.86713
37698,239.27357
37699,416.5066
37700,131.9642
37701,158.98062
37702,167.73828
37703,227.91702
37704,588.4537
37705,156.52792
37706,295.83594
37707,151.41397
37708,202.75064
37709,139.05968
37710,154.95912
37711,125.15774
37712,165.72614
37713,153.52438
37714,129.53734
37715,492.2807
37716,359.4401
37717,144.86156
37718,347.68964
37719,226.50858
37720,170.19899
37721,179.68417
37722,214.1054
37723,354.0461
37724,280.29523
37725,352.82385
37726,458.84717
37727,139.00993
37728,156.28946
37729,116.86392
37730,245.23824
37731,136.08379
37732,139.50008
37733,308.99393
37734,195.00357
37735,394.61426
37736,134.35988
37737,484.69006
37738,286.50977
37739,218.60551
37740,222.61438
37741,153.0569
37742,130.32323
37743,422.30414
37744,457.29492
37745,82.43827
37746,231.13199
37747,105.80231
37748,235.25787
37749,205.65868
37750,386.2713
37751,159.47656
37752,143.44157
37753,199.03702
37754,225.65791
37755,123.604385
37756,223.06395
37757,240.89113
37758,180.4957
37759,306.45923
37760,290.54248
37761,135.40396
37762,493.0413
37763,596.21075
37764,380.5462
37765,325.1587
37766,113.25746
37767,154.04109
37768,188.33923
37769,251.37889
37770,132.22797
37771,229.79883
37772,496.41586
37773,140.65715
37774,815.49005
37775,110.84383
37776,169.43465
37777,110.31943
37778,147.93834
37779,165.82211
37780,185.0227
37781,134.43497
37782,249.19536
37783,219.90668
37784,515.6694
37785,120.36307
37786,312.25226
37787,896.2722
37788,60.713417
37789,120.52458
37790,150.2809
37791,325.3673
37792,276.15305
37793,462.49158
37794,295.73022
37795,283.85938
37796,1271.377
37797,139.2577
37798,129.70993
37799,281.41275
37800,196.91638
37801,271.19254
37802,172.16095
37803,86.351746
37804,199.01727
37805,282.1378
37806,302.03595
37807,136.68582
37808,192.40579
37809,204.83022
37810,250.1934
37811,191.97339
37812,216.37392
37813,223.86156
37814,328.34796
37815,132.49327
37816,145.45276
37817,423.7411
37818,257.7188
37819,460.6157
37820,160.31404
37821,315.68903
37822,99.0332
37823,193.12933
37824,476.78363
37825,159.52423
37826,91.9561
37827,160.73473
37828,155.04877
37829,208.36526
37830,149.70555
37831,103.76708
37832,829.8726
37833,464.4459
37834,641.7228
37835,154.59085
37836,164.32362
37837,366.77914
37838,394.829
37839,111.239174
37840,187.8544
37841,106.33588
37842,94.42245
37843,160.89052
37844,332.81644
37845,311.00006
37846,196.085
37847,177.47223
37848,169.0909
37849,208.22505
37850,169.14963
37851,113.86908
37852,382.18478
37853,146.48293
37854,140.11227
37855,297.3519
37856,110.06048
37857,101.29151
37858,211.29593
37859,171.65504
37860,310.6352
37861,237.3718
37862,453.79395
37863,376.37555
37864,276.625
37865,323.674
37866,1184.3192
37867,228.142
37868,386.9365
37869,143.55919
37870,404.1057
37871,175.89395
37872,325.3032
37873,149.90416
37874,697.99927
37875,843.23914
37876,94.94852
37877,276.06757
37878,253.14046
37879,127.8587
37880,122.00469
37881,208.39981
37882,225.22536
37883,239.43987
37884,98.17799
37885,238.05101
37886,628.69507
37887,303.6466
37888,248.79411
37889,395.13452
37890,287.94748
37891,224.04724
37892,162.152
37893,227.16313
37894,137.52902
37895,800.7239
37896,304.37003
37897,209.5118
37898,422.8216
37899,220.81783
37900,372.6193
37901,617.46545
37902,216.38843
37903,297.6219
37904,575.2047
37905,239.8671
37906,93.465836
37907,253.61691
37908,291.75458
37909,192.50635
37910,171.76318
37911,345.20203
37912,452.45615
37913,234.62086
37914,114.152115
37915,300.97574
37916,155.17679
37917,78.6363
37918,569.3733
37919,176.90591
37920,279.0356
37921,157.41557
37922,180.0666
37923,111.8909
37924,365.24332
37925,95.44474
37926,201.97827
37927,176.57893
37928,259.56537
37929,257.89404
37930,445.93906
37931,173.18877
37932,211.65144
37933,629.4919
37934,111.04758
37935,224.22083
37936,191.05193
37937,215.65762
37938,216.94507
37939,126.25826
37940,208.98816
37941,308.94397
37942,203.13351
37943,1482.19
37944,146.53674
37945,389.25717
37946,252.78879
