id,realSum
36812,265.6986
36813,160.0373
36814,554.4724
36815,107.46387
36816,174.0837
36817,267.52786
36818,190.3801
36819,157.75745
36820,224.26454
36821,303.1531
36822,914.6118
36823,595.84125
36824,282.01617
36825,237.98239
36826,262.9684
36827,162.3984
36828,403.77356
36829,289.80273
36830,199.45047
36831,347.926
36832,208.032
36833,222.54488
36834,216.28116
36835,462.77478
36836,164.44081
36837,117.410515
36838,211.69302
36839,107.4484
36840,390.67886
36841,199.42801
36842,186.65851
36843,157.37274
36844,286.20914
36845,142.85445
36846,519.9879
36847,270.83792
36848,234.65378
36849,267.80292
36850,204.31491
36851,154.70773
36852,499.3349
36853,207.98058
36854,147.55916
36855,220.30057
36856,84.95813
36857,310.37213
36858,270.22433
36859,226.26169
36860,293.66037
36861,406.29013
36862,233.3832
36863,161.18411
36864,212.51093
36865,231.4305
36866,124.081635
36867,144.2568
36868,154.1521
36869,295.48273
36870,252.19083
36871,153.96216
36872,145.11655
36873,287.27014
36874,328.38818
36875,290.88965
36876,193.8305
36877,361.7763
36878,272.901
36879,95.81769
36880,146.06453
36881,95.95781
36882,379.82208
36883,546.3005
36884,122.40706
36885,148.88011
36886,293.87177
36887,175.3003
36888,355.94717
36889,145.28386
36890,177.03746
36891,159.91064
36892,969.33203
36893,409.43658
36894,274.0832
36895,490.5535
36896,163.04349
36897,411.7411
36898,136.44725
36899,134.95506
36900,348.69836
36901,138.55888
36902,141.3719
36903,250.52577
36904,97.52728
36905,233.17139
36906,146.53947
36907,535.5294
36908,196.58362
36909,264.34473
36910,219.54756
36911,344.20886
36912,175.06113
36913,118.130104
36914,89.905365
36915,124.275154
36916,168.71564
36917,202.39789
36918,201.81119
36919,186.06003
36920,104.308556
36921,610.1648
36922,131.36414
36923,129.86871
36924,130.39488
36925,242.3313
36926,107.54143
36927,190.82065
36928,150.18729
36929,174.8387
36930,282.0426
36931,854.72034
36932,110.68005
36933,147.0015
36934,168.39272
36935,132.3477
36936,244.5022
36937,414.56528
36938,228.32913
36939,333.48117
36940,164.03944
36941,155.57715
36942,145.31316
36943,889.1767
36944,202.51276
36945,121.63731
36946,212.57416
36947,155.1689
36948,224.96349
36949,196.35368
36950,174.27432
36951,176.97693
36952,107.45787
36953,246.88448
36954,122.70641
36955,131.00706
36956,148.4381
36957,272.46265
36958,173.51775
36959,132.63358
36960,143.8557
36961,78.357796
36962,181.02196
36963,109.152596
36964,203.7421
36965,108.219215
36966,337.73828
36967,124.83751
36968,113.26225
36969,353.87634
36970,507.29086
36971,410.77393
36972,574.7935
36973,184.47621
36974,258.36334
36975,1994.6638
36976,302.54486
36977,116.82633
36978,269.7918
36979,220.28146
36980,166.5733
36981,255.04408
36982,192.97435
36983,187.12494
36984,137.13069
36985,272.01303
36986,153.39261
36987,417.51117
36988,209.55505
36989,133.86624
36990,96.83351
36991,227.4318
36992,363.55933
36993,165.4832
36994,166.7627
36995,166.4915
36996,219.42004
36997,677.7243
36998,192.8853
36999,221.06303
37000,267.05615
37001,1040.636
37002,158.91748
37003,351.63556
37004,555.0186
37005,115.86169
37006,273.77957
37007,882.1718
37008,248.92493
37009,579.6796
37010,250.13281
37011,137.43546
37012,107.3721
37013,205.6098
37014,266.50034
37015,305.95767
37016,516.4934
37017,202.3913
37018,389.39304
37019,135.3468
37020,192.72708
37021,167.76282
37022,198.14905
37023,627.0545
37024,152.83823
37025,198.00458
37026,358.54764
37027,391.5427
37028,297.48422
37029,182.8211
37030,177.70657
37031,172.41528
37032,415.1078
37033,644.3251
37034,340.121
37035,171.25943
37036,104.27241
37037,212.50441
37038,181.60205
37039,263.20163
37040,85.61248
37041,154.24727
37042,255.58612
37043,257.86157
37044,135.39792
37045,229.23944
37046,221.2785
37047,272.96017
37048,601.5236
37049,100.29675
37050,134.906
37051,404.43924
37052,147.92528
37053,394.7088
37054,297.4481
37055,132.5735
37056,171.81723
37057,102.6674
37058,189.92308
37059,146.48033
37060,153.08218
37061,208.3464
37062,198.77603
37063,216.09517
37064,214.13268
37065,144.31201
37066,213.53207
37067,590.1713
37068,199.00937
37069,168.10799
37070,646.24316
37071,328.4942
37072,102.760666
37073,420.28687
37074,147.98074
37075,276.31897
37076,309.00604
37077,115.63522
37078,112.86119
37079,252.5736
37080,141.2849
37081,134.20984
37082,189.61472
37083,162.24763
37084,656.0362
37085,147.4545
37086,589.1073
37087,219.40228
37088,289.3621
37089,498.1796
37090,149.31921
37091,185.5861
37092,146.01279
37093,340.3579
37094,206.30453
37095,422.91275
37096,161.12799
37097,117.89079
37098,219.09991
37099,458.8862
37100,94.20892
37101,306.18988
37102,253.2921
37103,410.9
37104,87.22357
37105,202.78339
37106,165.35892
37107,260.79147
37108,317.0119
37109,201.52174
37110,202.65924
37111,126.68727
37112,225.897
37113,543.50995
37114,305.6889
37115,338.23224
37116,107.86326
37117,160.70026
37118,171.5456
37119,268.50262
37120,455.53345
37121,171.95886
37122,175.10478
37123,254.08453
37124,125.19943
37125,193.40094
37126,202.85822
37127,329.12927
37128,263.29968
37129,143.29227
37130,392.91693
37131,119.44273
37132,957.1337
37133,212.92854
37134,141.59448
37135,260.52634
37136,219.82306
37137,121.67175
37138,368.58075
37139,232.92073
37140,66.49885
37141,147.1177
37142,206.33183
37143,134.05571
37144,596.9633
37145,149.21912
37146,200.67352
37147,164.87961
37148,198.0134
37149,199.17252
37150,190.39406
37151,432.0048
37152,264.23077
37153,250.23581
37154,224.46269
37155,255.29755
37156,724.2991
37157,163.18677
37158,381.54034
37159,317.66156
37160,167.75677
37161,236.96251
37162,1044.9607
37163,182.29507
37164,194.96442
37165,620.31226
37166,164.25024
37167,371.07538
37168,90.73402
37169,175.13014
37170,124.07919
37171,256.47986
37172,148.16649
37173,176.8083
37174,437.69843
37175,187.8435
37176,151.8982
37177,248.52924
37178,206.90741
37179,243.32025
37180,249.19513
37181,278.2453
37182,422.89395
37183,1421.1558
37184,251.04382
37185,232.9515
37186,252.76385
37187,271.1606
37188,362.74493
37189,467.80594
37190,267.0031
37191,622.3203
37192,188.24573
37193,388.45224
37194,155.8807
37195,155.46571
37196,144.9019
37197,261.912
37198,631.60925
37199,337.1739
37200,121.711945
37201,114.61008
37202,107.84026
37203,235.79134
37204,285.24564
37205,235.05438
37206,257.8918
37207,400.0688
37208,317.27145
37209,224.65468
37210,207.35373
37211,661.62744
37212,683.3706
37213,464.61703
37214,455.4283
37215,148.20064
37216,297.61108
37217,177.06004
37218,288.40128
37219,207.09914
37220,123.21683
37221,361.2151
37222,132.1825
37223,191.78273
37224,429.1876
37225,136.85617
37226,832.6959
37227,665.7672
37228,207.78665
37229,271.35535
37230,223.46732
37231,610.7602
37232,245.45378
37233,283.9872
37234,114.42814
37235,289.81616
37236,133.07487
37237,182.55046
37238,148.8676
37239,333.87598
37240,236.97975
37241,294.9999
37242,145.85031
37243,138.67245
37244,155.33624
37245,153.9535
37246,210.81079
37247,335.16373
37248,176.99875
37249,559.60376
37250,178.7337
37251,133.77798
37252,137.32202
37253,1324.8054
37254,224.7115
37255,90.77488
37256,152.13992
37257,367.45917
37258,206.55914
37259,314.3793
37260,383.76157
37261,276.24796
37262,132.42862
37263,379.86203
37264,261.7769
37265,219.12321
37266,350.12143
37267,216.25122
37268,168.96532
37269,243.43456
37270,196.776
37271,290.91376
37272,563.18005
37273,274.3471
37274,101.32263
37275,743.7649
37276,287.44296
37277,562.6017
37278,230.52014
37279,175.5627
37280,61.44403
37281,741.828
37282,682.7036
37283,1061.8248
37284,98.77862
37285,392.261
37286,225.82939
37287,253.01373
37288,266.33725
37289,2143.485
37290,137.95302
37291,149.04408
37292,155.31999
37293,128.3633
37294,173.53189
37295,303.72476
37296,152.41824
37297,398.66544
37298,149.09717
37299,300.1656
37300,183.54953
37301,160.11856
37302,289.89426
37303,99.1392
37304,497.31656
37305,315.60068
37306,307.6969
37307,303.81677
37308,218.31021
37309,354.4735
37310,146.7254
37311,120.95898
37312,219.62971
37313,186.31879
37314,395.36542
37315,229.20607
37316,219.7699
37317,219.15596
37318,250.93161
37319,135.69879
37320,600.792
37321,298.0515
37322,170.57434
37323,182.86914
37324,151.9582
37325,220.16026
37326,185.16156
37327,200.97946
37328,230.98096
37329,181.49255
37330,218.4848
37331,240.34846
37332,98.390945
37333,170.32883
37334,389.30594
37335,201.66037
37336,132.75356
37337,305.64417
37338,230.59842
37339,409.60788
37340,458.0302
37341,197.28204
37342,197.25906
37343,258.78317
37344,283.63983
37345,202.2862
37346,213.46732
37347,121.2273
37348,213.47295
37349,82.311485
37350,210.87402
37351,117.52236
37352,178.88272
37353,343.22147
37354,155.09029
37355,568.96954
37356,167.80563
37357,133.24126
37358,230.33386
37359,101.83314
37360,149.92596
37361,278.82712
37362,296.39172
37363,112.92995
37364,462.1582
37365,141.07344
37366,91.99485
37367,252.94919
37368,229.74567
37369,859.94116
37370,1132.595
37371,84.77359
37372,122.571526
37373,407.49933
37374,221.64299
37375,230.47499
37376,180.44879
37377,498.92377
37378,260.45377
37379,206.15958
37380,126.037994
37381,135.3998
37382,242.06412
37383,276.8047
37384,423.30426
37385,117.31857
37386,254.66014
37387,450.31366
37388,177.96036
37389,284.65945
37390,205.73161
37391,94.78427
37392,1152.7334
37393,186.37971
37394,544.45483
37395,134.61372
37396,339.69788
37397,165.04651
37398,125.61624
37399,203.92044
37400,161.66624
37401,135.57109
37402,198.13443
37403,363.7732
37404,197.32195
37405,265.76984
37406,561.8352
37407,537.2543
37408,117.783356
37409,242.91911
37410,147.15656
37411,525.3081
37412,258.47876
37413,219.475
37414,260.91434
37415,402.81064
37416,328.4496
37417,312.08932
37418,547.1916
37419,101.5572
37420,83.39722
37421,231.62099
37422,118.89397
37423,115.732704
37424,340.50836
37425,372.95294
37426,206.34795
37427,275.89917
37428,374.9859
37429,123.6004
37430,101.01056
37431,140.43799
37432,1344.5042
37433,186.45175
37434,140.24126
37435,190.61404
37436,164.20306
37437,128.12048
37438,202.07605
37439,195.12726
37440,149.78203
37441,116.2764
37442,488.63992
37443,193.23018
37444,122.99668
37445,536.1205
37446,1391.5708
37447,143.01498
37448,179.7875
37449,214.4429
37450,131.55008
37451,147.43433
37452,253.06049
37453,227.48311
37454,267.8606
37455,256.25516
37456,99.90357
37457,198.13472
37458,100.986336
37459,201.2446
37460,158.02058
37461,138.33054
37462,239.306
37463,104.19789
37464,122.83413
37465,153.30084
37466,248.42276
37467,419.46765
37468,194.22305
37469,115.59608
37470,223.27036
37471,87.97464
37472,98.95763
37473,165.49629
37474,279.34036
37475,607.71216
37476,504.18277
37477,231.51419
37478,162.4881
37479,159.68622
37480,473.2536
37481,430.0233
37482,178.9088
37483,222.5969
37484,112.93321
37485,224.08029
37486,509.463
37487,682.2623
37488,178.31502
37489,442.5741
37490,396.45215
37491,147.0044
37492,468.5693
37493,146.79994
37494,140.86298
37495,226.28596
37496,294.80646
37497,142.9376
37498,350.9079
37499,133.73042
37500,258.0221
37501,235.63614
37502,169.80197
37503,141.62263
37504,136.6316
37505,226.08035
37506,210.60666
37507,559.5294
37508,334.07324
37509,208.79599
37510,479.22186
37511,382.5714
37512,403.37695
37513,186.1754
37514,458.777
37515,222.73853
37516,143.35585
37517,231.65094
37518,145.2506
37519,437.5838
37520,346.35574
37521,832.17725
37522,179.18507
37523,363.93933
37524,279.02948
37525,173.11676
37526,189.7019
37527,223.55168
37528,168.22577
37529,100.358215
37530,153.30695
37531,159.51514
37532,201.77396
37533,142.90288
37534,128.61224
37535,283.87067
37536,223.49751
37537,190.32928
37538,219.04408
37539,362.34985
37540,147.78111
37541,177.56407
37542,144.53246
37543,134.14389
37544,116.3785
37545,243.7693
37546,312.9407
37547,138.44885
37548,303.96344
37549,93.98469
37550,154.68799
37551,187.59341
37552,379.73602
37553,165.2583
37554,179.94058
37555,195.58878
37556,154.14197
37557,377.05658
37558,611.17487
37559,124.98184
37560,168.91336
37561,334.95508
37562,147.48593
37563,252.10596
37564,167.21906
37565,189.15498
37566,527.27985
37567,841.90643
37568,891.482
37569,103.02794
37570,375.31143
37571,173.31847
37572,194.08801
37573,137.49231
37574,512.6239
37575,239.55064
37576,458.12305
37577,577.7038
37578,206.36249
37579,221.16164
37580,332.6557
37581,107.94292
37582,211.65926
37583,162.14459
37584,318.27283
37585,177.79463
37586,104.19298
37587,92.08136
37588,181.25523
37589,143.38104
37590,379.50006
37591,161.66385
37592,259.3704
37593,166.71263
37594,221.96246
37595,124.80565
37596,216.13658
37597,163.18129
37598,197.51779
37599,177.43326
37600,235.29448
37601,137.69969
37602,125.10709
37603,146.8084
37604,509.6853
37605,111.36421
37606,159.04884
37607,136.0198
37608,161.31773
37609,175.97487
37610,137.25365
37611,126.67102
37612,218.1138
37613,434.9448
37614,458.78973
37615,313.27457
37616,827.9616
37617,154.59544
37618,152.25206
37619,291.3641
37620,151.6631
37621,150.90022
37622,231.42418
37623,307.38586
37624,843.55676
37625,673.83276
37626,109.532166
37627,116.09083
37628,143.37878
37629,258.7822
37630,264.7971
37631,154.34998
37632,473.23483
37633,580.7014
37634,479.03
37635,1012.83936
37636,107.57357
37637,524.4856
37638,116.03389
37639,307.7365
37640,152.47269
37641,166.7563
37642,144.87184
37643,107.55742
37644,576.234
37645,138.65573
37646,440.37308
37647,468.35193
37648,344.81067
37649,94.6214
37650,144.65506
37651,207.30415
37652,314.79526
37653,133.09386
37654,209.25919
37655,341.02838
37656,226.94727
37657,231.0864
37658,100.63151
37659,122.5892
37660,152.84079
37661,168.16235
37662,262.58267
37663,181.24333
37664,204.06795
37665,321.60254
37666,229.42934
37667,156.00816
37668,224.3825
37669,172.30931
37670,135.02945
37671,189.47633
37672,332.49664
37673,159.81943
37674,178.72711
37675,201.82307
37676,229.24548
37677,226.21509
37678,260.0342
37679,658.16974
37680,228.87064
37681,187.77048
37682,166.31612
37683,283.36783
37684,232.8276
37685,445.71982
37686,273.7134
37687,154.69452
37688,349.79794
37689,128.85703
37690,248.85689
37691,199.6842
37692,148.27414
37693,149.72215
37694,293.1087
37695,216.88843
37696,204.03578
37697,366.0029
37698,207.3588
37699,443.39212
37700,134.39545
37701,159.01184
37702,161.87837
37703,231.54645
37704,562.7035
37705,165.44296
37706,394.5907
37707,152.59114
37708,212.68774
37709,127.06331
37710,160.06578
37711,131.61583
37712,166.74527
37713,151.14394
37714,129.55869
37715,502.75342
37716,354.49744
37717,135.54648
37718,341.08923
37719,217.08104
37720,189.23624
37721,162.82492
37722,224.04541
37723,292.37128
37724,297.35474
37725,372.00122
37726,416.15277
37727,143.53706
37728,169.05173
37729,115.10928
37730,271.16748
37731,138.9389
37732,141.95947
37733,300.35547
37734,199.26205
37735,410.94733
37736,121.49774
37737,440.48126
37738,268.41602
37739,212.76825
37740,251.49336
37741,170.89954
37742,148.60628
37743,428.35498
37744,404.3596
37745,83.52646
37746,203.211
37747,105.485954
37748,208.16261
37749,196.38577
37750,363.17828
37751,151.485
37752,143.81737
37753,182.57628
37754,196.54745
37755,118.28733
37756,211.10864
37757,305.0613
37758,168.88696
37759,341.52307
37760,296.83932
37761,145.67676
37762,462.67947
37763,530.5191
37764,358.61487
37765,299.47546
37766,121.51842
37767,158.1626
37768,186.04915
37769,241.27483
37770,136.06255
37771,230.62349
37772,461.78598
37773,130.08755
37774,831.7594
37775,109.085754
37776,172.66272
37777,110.596855
37778,154.07089
37779,171.43068
37780,222.87973
37781,132.77895
37782,286.05496
37783,214.42226
37784,509.54138
37785,122.78714
37786,344.21
37787,847.6405
37788,60.090866
37789,121.68802
37790,168.4155
37791,338.5441
37792,297.63086
37793,500.12738
37794,291.38766
37795,271.2542
37796,1369.9745
37797,118.50641
37798,144.01762
37799,297.91382
37800,193.0096
37801,271.4629
37802,183.35559
37803,86.60916
37804,199.57352
37805,282.31036
37806,300.9805
37807,136.53857
37808,194.82991
37809,223.67453
37810,271.6152
37811,201.81206
37812,239.87811
37813,215.6195
37814,316.1392
37815,124.588554
37816,148.85217
37817,346.61172
37818,214.83786
37819,492.12714
37820,162.40082
37821,278.30548
37822,97.53691
37823,175.65651
37824,475.36185
37825,157.42728
37826,66.1037
37827,154.76343
37828,142.42711
37829,198.79327
37830,162.91125
37831,108.97206
37832,813.84406
37833,416.37244
37834,573.71387
37835,140.21352
37836,165.09926
37837,424.26862
37838,304.33713
37839,138.6626
37840,184.66194
37841,102.54616
37842,88.07915
37843,171.77084
37844,306.40485
37845,310.13065
37846,201.34163
37847,178.78813
37848,191.29146
37849,198.16397
37850,168.8787
37851,115.3572
37852,489.81317
37853,120.99847
37854,137.65512
37855,322.67218
37856,114.77663
37857,103.27994
37858,229.99513
37859,166.90547
37860,297.32104
37861,238.89212
37862,382.50485
37863,358.51575
37864,270.033
37865,364.9797
37866,1232.5906
37867,210.36131
37868,364.33856
37869,159.90964
37870,551.87036
37871,168.83293
37872,360.03662
37873,169.86893
37874,830.6959
37875,781.3517
37876,74.06509
37877,268.30057
37878,255.0973
37879,168.57172
37880,117.52214
37881,221.60986
37882,246.12102
37883,216.3392
37884,109.86946
37885,223.33496
37886,618.56464
37887,305.7006
37888,268.13263
37889,420.62628
37890,325.54944
37891,254.06555
37892,170.10211
37893,171.1631
37894,166.74191
37895,748.99475
37896,278.20334
37897,207.11363
37898,440.3941
37899,257.0931
37900,374.5539
37901,702.07916
37902,230.90874
37903,344.7749
37904,592.4177
37905,265.42773
37906,87.12817
37907,253.36462
37908,283.17587
37909,191.5849
37910,178.72282
37911,302.04996
37912,439.75894
37913,242.40637
37914,104.605896
37915,353.09625
37916,162.66531
37917,67.181305
37918,557.2435
37919,173.43246
37920,287.37228
37921,197.88011
37922,155.14224
37923,114.21379
37924,353.72122
37925,85.88391
37926,204.01828
37927,177.0687
37928,287.64233
37929,247.20406
37930,393.20233
37931,214.08191
37932,206.77303
37933,669.072
37934,121.37438
37935,210.51395
37936,191.59575
37937,198.73212
37938,213.55826
37939,137.96529
37940,224.49365
37941,242.44421
37942,196.57542
37943,1311.8047
37944,147.07965
37945,368.31174
